flight_id,departure_ts,carrier,departure_airport,arrival_airport,distance,delayed_15_min
HJFRA02,2019-03-06 05:35:00,FL,HOU,ATL,696,0
ARGAS05,2019-03-06 05:41:00,B6,JFK,FLL,1069,0
DXCTS02,2019-03-06 05:45:00,HP,SEA,PHX,1107,0
LPIZA02,2019-03-06 05:45:00,FL,BMI,ATL,533,0
UCYUT07,2019-03-06 06:10:00,OH,SCE,CVG,383,0
FNCUU05,2019-03-06 06:16:00,NW,MSY,MEM,349,0
UZVRJ01,2019-03-06 06:20:00,CO,LGA,CLE,418,0
ZRTVR06,2019-03-06 06:21:00,UA,SJC,ORD,1829,0
IJFKQ08,2019-03-06 06:28:00,CO,RSW,IAH,861,0
FLCVJ02,2019-03-06 06:33:00,UA,FLL,ORD,1182,0
YWOMR06,2019-03-06 06:38:00,AA,TUL,ORD,585,0
BPNFI04,2019-03-06 06:46:00,AA,TUL,DFW,237,0
GWPKD06,2019-03-06 06:50:00,WN,TUL,HOU,453,0
TDOJP02,2019-03-06 06:54:00,XE,ORD,IAH,925,0
WEMRO07,2019-03-06 06:57:00,NW,DTW,STL,440,0
CBFXC07,2019-03-06 06:57:00,CO,TPA,EWR,998,0
MPKKS04,2019-03-06 07:00:00,EV,GRB,ATL,774,0
RRVDX01,2019-03-06 07:01:00,CO,LAX,IAH,1379,0
WNUDB04,2019-03-06 07:04:00,EV,ATL,XNA,589,0
XBORC04,2019-03-06 07:06:00,MQ,CVG,MIA,948,0
UHTYE04,2019-03-06 07:08:00,OO,ORD,CMH,296,0
IOITY06,2019-03-06 07:15:00,WN,TPA,AUS,928,0
HKEPZ05,2019-03-06 07:28:00,CO,OMA,IAH,781,0
ZQGZC07,2019-03-06 07:40:00,AA,MIA,TPA,204,0
NRYKH01,2019-03-06 07:40:00,WN,DAL,AUS,189,0
EERKC07,2019-03-06 07:41:00,US,ORF,PHL,211,0
KBGHV09,2019-03-06 07:43:00,US,PHL,LAS,2176,0
ATXLL07,2019-03-06 07:44:00,XE,IAH,JAX,817,0
XUBAT01,2019-03-06 07:44:00,DL,CVG,ATL,373,0
GWHAZ05,2019-03-06 07:50:00,AA,RIC,DFW,1158,0
QZURY07,2019-03-06 07:56:00,CO,RSW,CLE,1025,0
QSAAN02,2019-03-06 07:57:00,US,BOS,LGA,185,0
THMBB05,2019-03-06 08:01:00,HA,HNL,OGG,100,0
DRJSM05,2019-03-06 08:06:00,FL,MCO,ATL,403,0
NLTGF02,2019-03-06 08:09:00,AA,SFO,JFK,2586,1
FVNPB07,2019-03-06 08:15:00,XE,MAF,IAH,429,0
DBHXQ05,2019-03-06 08:25:00,OO,SLC,MCI,919,0
OOUAM05,2019-03-06 08:35:00,WN,PHX,TUL,935,0
ATUKS01,2019-03-06 08:35:00,UA,LAX,BWI,2329,0
LHPJL09,2019-03-06 08:39:00,EV,MSP,ATL,906,0
GCFUF08,2019-03-06 08:41:00,EV,ATL,ICT,781,1
YHJIX08,2019-03-06 08:43:00,AA,EGE,ORD,1007,0
IJDDT05,2019-03-06 08:44:00,MQ,SJC,LAX,308,0
PWOAU02,2019-03-06 08:53:00,EV,ATL,BUF,712,0
ZHYKK09,2019-03-06 08:53:00,NW,DTW,GRR,120,0
OVCZG02,2019-03-06 08:54:00,XE,CLE,DFW,1021,0
EKQBQ02,2019-03-06 08:55:00,WN,ONT,LAS,197,0
AVDXF08,2019-03-06 08:57:00,XE,COS,IAH,809,0
BQHAK05,2019-03-06 09:02:00,YV,CAE,ORD,666,0
QILQF02,2019-03-06 09:03:00,AA,DFW,CMH,927,0
IIFOG04,2019-03-06 09:05:00,MQ,DFW,MSP,852,0
ERHKH05,2019-03-06 09:05:00,AA,FLL,SJU,1046,0
CBXKB01,2019-03-06 09:13:00,NW,GRB,MSP,252,0
BEDUU08,2019-03-06 09:13:00,UA,LAS,DEN,629,0
TNAHQ06,2019-03-06 09:14:00,MQ,ORD,DCA,612,1
LIQVA09,2019-03-06 09:16:00,NW,MSP,ONT,1494,0
WRLME01,2019-03-06 09:26:00,XE,ORD,CLE,316,0
VOXJF07,2019-03-06 09:33:00,UA,SJU,ORD,2072,1
GGBVH08,2019-03-06 09:35:00,AA,STT,MIA,1107,0
LLDMP08,2019-03-06 09:38:00,AA,DFW,AUS,190,0
MAKHN07,2019-03-06 09:44:00,NW,MEM,DTW,610,0
ZXUFC04,2019-03-06 09:50:00,AA,MIA,DFW,1121,0
AYJFE02,2019-03-06 09:51:00,WN,ONT,SJC,333,0
UHWYF06,2019-03-06 09:52:00,US,PIT,LAS,1910,0
ZGHTT02,2019-03-06 09:54:00,AA,SJU,MCO,1189,0
ZKGUE04,2019-03-06 09:55:00,AS,PDX,SJC,569,0
GFSEE04,2019-03-06 09:55:00,MQ,FWA,ORD,157,0
PTMHP08,2019-03-06 09:55:00,XE,DAY,EWR,533,0
VERHV07,2019-03-06 10:00:00,US,SMF,LAS,397,1
EKRBA02,2019-03-06 10:00:00,OH,CVG,DSM,505,0
XNKBF06,2019-03-06 10:06:00,UA,IAD,DEN,1452,1
XOMQG08,2019-03-06 10:08:00,AA,STL,ORD,258,0
WBMYX03,2019-03-06 10:08:00,OO,MRY,LAX,267,1
JRNRA07,2019-03-06 10:10:00,MQ,CID,DFW,685,1
ALWAL02,2019-03-06 10:16:00,UA,ORD,SMF,1781,0
EAOOC07,2019-03-06 10:18:00,DL,ATL,SLC,1589,1
NFVDL03,2019-03-06 10:22:00,NW,DTW,LGA,501,0
YTKWN04,2019-03-06 10:29:00,XE,IAH,TYS,772,0
OMWBD01,2019-03-06 10:30:00,UA,SFO,SAN,447,0
DKBKG09,2019-03-06 10:33:00,NW,ORD,DTW,235,0
GCUDJ06,2019-03-06 10:34:00,AA,DFW,BUR,1231,0
ZAIOW02,2019-03-06 10:34:00,OH,SGF,CVG,491,0
MEHEB07,2019-03-06 10:38:00,OO,GEG,SEA,224,0
NVKUG01,2019-03-06 10:38:00,EV,GRR,ATL,640,1
XJKJE09,2019-03-06 10:43:00,MQ,CLT,DFW,936,0
WBIZM06,2019-03-06 10:43:00,CO,MSP,EWR,1008,0
EAEFD05,2019-03-06 10:48:00,FL,BWI,ROC,277,0
JWGUR07,2019-03-06 10:53:00,MQ,DFW,SPS,113,0
LJDKZ02,2019-03-06 10:55:00,OH,AZO,CVG,225,0
BLQTL09,2019-03-06 10:58:00,US,DCA,CLE,310,0
UDLXZ04,2019-03-06 10:58:00,MQ,RDU,EWR,416,0
WJBFQ06,2019-03-06 10:59:00,XE,IAH,MEM,469,0
OBAIV04,2019-03-06 11:00:00,WN,PHL,JAX,742,0
BLBBE05,2019-03-06 11:02:00,MQ,VPS,DFW,626,0
FKCWR07,2019-03-06 11:05:00,WN,FLL,BWI,925,0
NKZJW06,2019-03-06 11:07:00,HP,PHX,OAK,646,0
YRJRO03,2019-03-06 11:13:00,DL,BHM,CVG,396,0
LVOPP06,2019-03-06 11:24:00,OO,ORD,CLE,316,0
ZCOWO01,2019-03-06 11:25:00,WN,MDW,TPA,997,0
DLRDM01,2019-03-06 11:25:00,US,LAS,OAK,407,0
RFCQD06,2019-03-06 11:27:00,US,LAS,PHL,2176,0
JVEYW04,2019-03-06 11:28:00,US,PHL,DEN,1557,1
DGMSZ03,2019-03-06 11:40:00,XE,IAH,MCI,643,0
ORYMN02,2019-03-06 11:43:00,US,PIT,FLL,994,0
VRGIQ02,2019-03-06 11:45:00,WN,STL,OKC,462,0
NKARF07,2019-03-06 11:45:00,WN,AUS,DAL,189,0
QNJZE01,2019-03-06 11:46:00,AA,DFW,DEN,641,0
MEFAN04,2019-03-06 11:46:00,CO,IAH,HDN,986,0
XILKH01,2019-03-06 11:48:00,XE,BTR,EWR,1182,0
RRWKM05,2019-03-06 11:51:00,HA,HNL,OGG,100,0
JUNTE09,2019-03-06 11:55:00,AA,LGA,ORD,733,0
BDSGP03,2019-03-06 12:01:00,UA,ORD,DCA,612,0
XKDYE01,2019-03-06 12:05:00,OH,CAK,CVG,214,0
JKPVU03,2019-03-06 12:05:00,WN,BOI,SEA,399,0
OJCLX03,2019-03-06 12:05:00,WN,PDX,SMF,479,0
TMZRP03,2019-03-06 12:09:00,DL,RDU,ATL,356,0
ZODAA03,2019-03-06 12:10:00,OO,SMX,LAX,135,0
XQLIG07,2019-03-06 12:22:00,MQ,DSM,DFW,624,0
BSAYV01,2019-03-06 12:25:00,NW,SFO,MEM,1807,0
ZCBSJ05,2019-03-06 12:27:00,EV,MHT,ATL,952,0
LLFTO07,2019-03-06 12:29:00,OO,MFR,PDX,222,0
CEWQY03,2019-03-06 12:30:00,NW,SAN,DTW,1957,0
JTVEI05,2019-03-06 12:30:00,DL,LGA,DCA,214,0
OHXJL01,2019-03-06 12:31:00,EV,ATL,OMA,821,0
FBMTZ05,2019-03-06 12:31:00,FL,ATL,RDU,356,0
GSLMD02,2019-03-06 12:34:00,EV,ATL,CAK,528,0
BMLDG02,2019-03-06 12:35:00,WN,TPA,MDW,997,0
JHOVH04,2019-03-06 12:35:00,WN,BNA,MCO,616,0
DMSKE04,2019-03-06 12:43:00,MQ,RDU,JFK,426,0
RVOLF05,2019-03-06 12:57:00,B6,LGB,JFK,2465,0
EZVUC08,2019-03-06 12:57:00,XE,IAH,MOB,427,0
QMWWS03,2019-03-06 12:57:00,YV,PHX,TUS,110,0
WVSDH02,2019-03-06 13:00:00,WN,SLC,STL,1156,0
MDTUW09,2019-03-06 13:03:00,OO,BTM,SLC,357,0
MLFVT04,2019-03-06 13:09:00,US,CLT,TPA,508,0
IPIUG05,2019-03-06 13:14:00,XE,IAH,DAY,929,0
ZHKBW02,2019-03-06 13:15:00,DL,SJC,ATL,2116,1
IVYJF04,2019-03-06 13:15:00,F9,DEN,DFW,641,0
XHNYK05,2019-03-06 13:15:00,WN,DAL,SAT,248,0
SMWFS07,2019-03-06 13:19:00,AA,SJU,MCO,1189,0
LIQPA04,2019-03-06 13:22:00,NW,MSP,BDL,1050,0
CKCJE07,2019-03-06 13:27:00,XE,COS,IAH,809,0
VQQBE09,2019-03-06 13:29:00,CO,IAH,RSW,861,0
RYETO07,2019-03-06 13:37:00,AA,PVD,ORD,849,0
ZVINY02,2019-03-06 13:52:00,AA,LGA,BNA,764,0
EREPW03,2019-03-06 13:59:00,OO,DEN,PSP,776,1
GEWNY02,2019-03-06 14:10:00,DL,MLB,ATL,443,0
DRXBL08,2019-03-06 14:13:00,AA,DFW,ATL,732,0
TZNRL01,2019-03-06 14:15:00,YV,PHX,TUS,110,0
SGKLZ04,2019-03-06 14:16:00,XE,TUS,IAH,936,0
OEHXA05,2019-03-06 14:21:00,AA,DFW,RIC,1158,1
TYMEZ04,2019-03-06 14:23:00,AA,SMF,DFW,1431,0
YISSH04,2019-03-06 14:29:00,MQ,SJC,LAX,308,0
XFPFG01,2019-03-06 14:30:00,YV,PHX,PSP,261,0
URJZC07,2019-03-06 14:33:00,NW,ATL,MSP,906,0
MMBFI05,2019-03-06 14:37:00,AA,DFW,ICT,328,0
POHGW08,2019-03-06 14:45:00,EV,PIA,ATL,564,0
MZVQZ06,2019-03-06 14:53:00,US,PIT,CLT,366,0
THQFW06,2019-03-06 14:55:00,WN,PDX,OAK,543,0
RTHUF02,2019-03-06 15:00:00,YV,ORF,CLT,290,0
RRFWO09,2019-03-06 15:02:00,WN,MCO,STL,880,0
JUMCX03,2019-03-06 15:08:00,DL,ATL,ORF,516,0
YWPYH04,2019-03-06 15:11:00,MQ,DFW,JAN,408,0
FPKFT08,2019-03-06 15:17:00,XE,CLE,MDW,307,0
KEMMR07,2019-03-06 15:19:00,AA,DEN,DFW,641,0
AQUEA07,2019-03-06 15:19:00,DL,PIT,ATL,526,0
CIASZ06,2019-03-06 15:22:00,DL,LAX,OGG,2486,0
OISUV02,2019-03-06 15:26:00,US,PHL,PIT,267,0
DIWBG08,2019-03-06 15:26:00,UA,DEN,MSP,680,0
EJDFI08,2019-03-06 15:30:00,WN,SMF,SAN,480,0
QZCTR02,2019-03-06 15:30:00,AA,ORD,LGA,733,0
UGMVQ06,2019-03-06 15:30:00,OH,RIC,LGA,292,0
SSTEF08,2019-03-06 15:39:00,US,DCA,BOS,399,0
NDPQL01,2019-03-06 15:42:00,AS,ANC,SEA,1449,1
JYQJI06,2019-03-06 15:42:00,AA,IAH,DFW,224,0
FFWEY05,2019-03-06 15:45:00,OH,JFK,GSO,459,0
AROWX01,2019-03-06 15:49:00,XE,IAH,OKC,395,0
YQLEZ02,2019-03-06 15:50:00,OH,BOS,ORF,468,0
SDVUP09,2019-03-06 15:53:00,AA,IAD,DFW,1172,0
WOBID01,2019-03-06 16:00:00,WN,TPA,MDW,997,0
AFQEZ02,2019-03-06 16:04:00,DL,JFK,RSW,1074,1
TAZCS03,2019-03-06 16:05:00,WN,CLE,BNA,448,0
UUJUC09,2019-03-06 16:08:00,DL,GSO,ATL,306,1
RYXPI01,2019-03-06 16:19:00,NW,BIS,MSP,386,0
ZZXJP06,2019-03-06 16:20:00,OO,ORD,DAY,240,1
DWUFK08,2019-03-06 16:20:00,OO,BUR,SLC,574,0
NSEDP09,2019-03-06 16:25:00,FL,ATL,GPT,352,0
SLOTJ06,2019-03-06 16:29:00,CO,EWR,IAH,1400,0
YEVRY05,2019-03-06 16:30:00,DL,ATL,LGA,761,0
GIPIL06,2019-03-06 16:30:00,UA,DEN,ORD,888,1
HGMQM05,2019-03-06 16:32:00,AA,DCA,DFW,1192,0
QPJVC05,2019-03-06 16:34:00,OO,SLC,SUN,223,0
OASZV09,2019-03-06 16:36:00,MQ,DFW,PNS,604,0
KSUAI01,2019-03-06 16:45:00,WN,HOU,BWI,1246,0
ZMOWI08,2019-03-06 16:45:00,WN,PHL,MDW,668,0
HPDZO05,2019-03-06 16:46:00,CO,EWR,TPA,998,0
OTQEC03,2019-03-06 16:47:00,HP,DFW,LAS,1055,0
RNDOL02,2019-03-06 16:52:00,AS,CDV,YAK,213,0
AGVLS07,2019-03-06 16:53:00,US,PHL,BOS,280,1
KUQAT04,2019-03-06 16:58:00,MQ,LGA,BOS,185,0
NKFLN07,2019-03-06 17:02:00,WN,SJC,LAX,308,0
XWRFX09,2019-03-06 17:04:00,HA,OGG,HNL,100,0
UWGRO06,2019-03-06 17:04:00,AA,DTW,DFW,987,0
QARZE07,2019-03-06 17:08:00,MQ,LIT,DFW,304,1
VBKKG06,2019-03-06 17:12:00,NW,MSP,LAS,1300,0
ZWYQQ05,2019-03-06 17:12:00,DL,BHM,ATL,134,0
AHIAG09,2019-03-06 17:14:00,US,FLL,PIT,994,0
ABDCA02,2019-03-06 17:19:00,US,PHX,LAX,370,0
YXKCP07,2019-03-06 17:20:00,WN,SNA,PHX,338,0
FMPDC01,2019-03-06 17:21:00,UA,IAD,DEN,1452,0
GRDDH03,2019-03-06 17:22:00,DL,MSY,ATL,425,0
ULCRA08,2019-03-06 17:24:00,NW,MCO,MSP,1310,0
URCAC04,2019-03-06 17:25:00,NW,LAS,MSP,1300,0
JFJJG01,2019-03-06 17:28:00,US,PHL,PBI,951,0
EZVDH07,2019-03-06 17:32:00,HP,LAS,SAN,258,1
DZHDA07,2019-03-06 17:34:00,DL,MIA,ATL,595,0
TMNSB09,2019-03-06 17:34:00,CO,IAH,MSY,305,0
WAHLG09,2019-03-06 17:35:00,MQ,GSP,ORD,577,0
UBTAV06,2019-03-06 17:36:00,OO,ORD,LNK,466,1
PPMVZ04,2019-03-06 17:40:00,WN,BNA,TPA,612,0
OMLYJ06,2019-03-06 17:40:00,WN,JAX,ORF,543,0
QXJWO08,2019-03-06 17:42:00,UA,PHL,ORD,678,1
LOHJE03,2019-03-06 17:47:00,US,PIT,TPA,873,0
QQVQZ04,2019-03-06 17:49:00,CO,EWR,CLE,404,0
ZECKN07,2019-03-06 17:50:00,WN,HOU,BNA,670,0
KJUML04,2019-03-06 17:53:00,DL,BUF,CVG,410,0
YCVYJ09,2019-03-06 17:53:00,OH,GSO,BOS,645,1
YJXTG02,2019-03-06 18:00:00,WN,BNA,SAN,1751,0
VDOCT05,2019-03-06 18:05:00,OH,JFK,RDU,426,0
CVLHS04,2019-03-06 18:21:00,DL,ATL,MCI,692,1
FCYBN04,2019-03-06 18:25:00,MQ,LIT,DFW,304,0
LHUVQ01,2019-03-06 18:27:00,FL,MIA,ATL,595,0
IGABZ05,2019-03-06 18:28:00,B6,JFK,BUR,2465,0
UOGAP01,2019-03-06 18:33:00,DH,IAD,DTW,383,0
SMEUM02,2019-03-06 18:35:00,WN,DAL,SAT,248,0
FDZID09,2019-03-06 18:35:00,WN,OAK,LAS,407,0
CFFOR01,2019-03-06 18:36:00,OO,SEA,GEG,224,0
DCQFH04,2019-03-06 18:36:00,UA,DEN,IND,977,0
IUNGO04,2019-03-06 18:38:00,DH,IAD,HSV,595,0
YVKQH09,2019-03-06 18:40:00,DL,DFW,ATL,732,0
TTGGT05,2019-03-06 18:40:00,MQ,EVV,ORD,273,1
BRIZK01,2019-03-06 18:45:00,OO,SLC,BIL,387,0
GISMX03,2019-03-06 18:48:00,XE,CLE,IAD,288,0
STUZZ08,2019-03-06 18:55:00,WN,LAS,BNA,1588,0
KHOYW04,2019-03-06 19:09:00,CO,CLE,BOS,563,0
JDKBA04,2019-03-06 19:09:00,UA,SFO,PHX,651,0
QMHNT05,2019-03-06 19:13:00,NW,DTW,IND,231,0
BVXKF07,2019-03-06 19:18:00,WN,SAT,DAL,248,0
WJDFU06,2019-03-06 19:19:00,AA,DFW,OAK,1456,1
TSYRK05,2019-03-06 19:20:00,AS,SEA,LAS,866,0
OHAJZ09,2019-03-06 19:20:00,WN,BUR,SJC,296,0
JELDD02,2019-03-06 19:35:00,WN,BNA,BWI,588,0
YRWYH02,2019-03-06 19:38:00,OH,CVG,ROA,282,0
NMAVA01,2019-03-06 19:38:00,AA,ORD,RNO,1671,1
TYPWJ02,2019-03-06 19:46:00,NW,MEM,LAS,1416,0
DUSDT04,2019-03-06 20:08:00,DL,CAE,ATL,191,0
VREYI06,2019-03-06 20:09:00,XE,EWR,DTW,487,0
FRHWN01,2019-03-06 20:20:00,MQ,SAN,SJC,417,0
NXTUZ08,2019-03-06 20:31:00,OH,CVG,TOL,181,0
LTYMD09,2019-03-06 20:34:00,AA,DFW,SLC,988,0
NUCIB08,2019-03-06 20:34:00,DL,LGA,DCA,214,0
IWFWY01,2019-03-06 20:38:00,US,PHX,LAS,256,0
KAUXA08,2019-03-06 20:50:00,CO,IAH,SNA,1347,0
GFOIA05,2019-03-06 20:57:00,MQ,BOS,BGR,201,0
HSXVT01,2019-03-06 20:59:00,OO,SLC,EUG,619,0
CXUAN03,2019-03-06 20:59:00,CO,IAH,TUL,429,0
WPPMT04,2019-03-06 21:18:00,US,PHL,RIC,198,0
UEROA09,2019-03-06 21:20:00,HP,MIA,LAS,2175,1
YGTXW04,2019-03-06 21:25:00,WN,BWI,BDL,283,0
LAPGB03,2019-03-06 21:26:00,FL,ATL,MLI,633,1
WWKVJ09,2019-03-06 21:35:00,YV,IAD,MHT,418,0
DGEXK02,2019-03-06 21:36:00,B6,JFK,SJU,1597,0
XGLQN09,2019-03-06 21:42:00,FL,ATL,BUF,712,1
IXAAZ01,2019-03-06 22:00:00,YV,IAD,BNA,542,0
MDMLQ07,2019-03-06 22:02:00,UA,ORD,GRR,137,1
ISDGA08,2019-03-06 22:12:00,HP,TPA,LAS,1984,1
BBWQV09,2019-03-06 22:16:00,EV,ATL,SHV,552,0
XRQCH04,2019-03-06 22:18:00,UA,LIH,SFO,2447,0
QVVEC01,2019-03-06 22:29:00,DL,ATL,MLB,443,0
ZESJT08,2019-03-06 22:29:00,OO,LAX,FAT,209,0
MOUYT06,2019-03-06 22:46:00,OO,ORD,MSN,109,1
NYISA05,2019-03-07 00:00:00,EV,ATL,STL,483,1
ZXSJR05,2019-03-07 05:40:00,YV,CAE,CLT,88,0
SUCFG07,2019-03-07 05:46:00,MQ,MKE,DFW,853,0
YTKFT04,2019-03-07 05:55:00,NW,ORF,DTW,529,0
WINVT06,2019-03-07 05:55:00,UA,DTW,ORD,235,0
GYFFJ07,2019-03-07 05:56:00,AA,TUL,STL,351,0
TCVJV09,2019-03-07 05:57:00,UA,BOS,ORD,867,0
MRDNC08,2019-03-07 05:57:00,UA,GRR,ORD,137,0
PSEBK08,2019-03-07 05:57:00,AA,AUS,DFW,190,0
FCJKW01,2019-03-07 06:00:00,MQ,JAN,DFW,408,0
IEDNT04,2019-03-07 06:02:00,B6,FLL,JFK,1069,0
XEGUD01,2019-03-07 06:05:00,WN,MDW,CLE,307,0
SYFTJ08,2019-03-07 06:05:00,EV,PWM,ATL,1027,0
JURVO01,2019-03-07 06:08:00,OO,ELP,DEN,563,0
NELCM07,2019-03-07 06:13:00,OO,EUG,SFO,451,0
EOJNU03,2019-03-07 06:21:00,OO,SAT,LAX,1210,0
CQOPN04,2019-03-07 06:25:00,DL,SAN,ATL,1891,0
FLXHO02,2019-03-07 06:30:00,NW,COS,MSP,725,0
HLBWR07,2019-03-07 06:30:00,WN,RNO,OAK,180,0
QGTPG09,2019-03-07 06:32:00,UA,MCI,ORD,403,0
PFTKN03,2019-03-07 06:36:00,NW,DTW,TPA,983,0
LMRGT02,2019-03-07 06:37:00,WN,LAS,ONT,197,0
NBXXW08,2019-03-07 06:42:00,UA,GEG,ORD,1498,0
PPXYO06,2019-03-07 06:45:00,AA,SNA,DFW,1205,0
JHBIU08,2019-03-07 06:49:00,NW,BHM,MEM,211,0
GUAIL08,2019-03-07 06:51:00,FL,PHL,MCO,861,0
ZYMQH08,2019-03-07 06:52:00,AA,DFW,LAX,1235,0
KIFFI08,2019-03-07 06:53:00,XE,LFT,IAH,201,0
DLPGN02,2019-03-07 06:58:00,AA,DFW,ORD,802,0
XHLNS06,2019-03-07 06:59:00,NW,MCI,MEM,392,0
QAWKJ01,2019-03-07 07:00:00,EV,AVP,ATL,714,0
HFEUQ05,2019-03-07 07:05:00,AS,SNA,OAK,371,0
DTKOT04,2019-03-07 07:07:00,AS,PDX,LAX,834,0
TOSYH04,2019-03-07 07:07:00,AA,STL,MCO,880,0
PEXDZ05,2019-03-07 07:10:00,UA,MDT,ORD,594,0
YJZQQ08,2019-03-07 07:14:00,NW,SLC,DTW,1481,0
WWBSD02,2019-03-07 07:20:00,WN,BWI,MHT,377,0
ULKFW01,2019-03-07 07:23:00,US,LAS,LAX,236,1
REDSZ06,2019-03-07 07:26:00,OO,PDX,SLC,630,0
PTDHL04,2019-03-07 07:35:00,EV,MYR,ATL,317,0
LXUDZ08,2019-03-07 07:35:00,UA,LAX,SEA,954,0
TLUWY04,2019-03-07 07:38:00,UA,LAX,ORD,1745,0
DUFRY09,2019-03-07 07:41:00,FL,ROC,TPA,1079,0
DHSCD04,2019-03-07 07:45:00,WN,ONT,LAS,197,0
FKBVS06,2019-03-07 07:49:00,UA,RNO,DEN,804,0
LDPNJ07,2019-03-07 07:52:00,AS,BET,ANC,399,0
BKYFE02,2019-03-07 07:52:00,DL,GSO,ATL,306,0
YRUFT01,2019-03-07 07:52:00,FL,ATL,TPA,406,0
GDSCO08,2019-03-07 07:55:00,WN,BUR,OAK,325,0
GYPKN09,2019-03-07 07:55:00,AA,MCI,DFW,460,0
YFUDA09,2019-03-07 08:00:00,WN,PHX,LAS,256,0
JWQMT01,2019-03-07 08:05:00,WN,MCO,STL,880,0
VCZPC07,2019-03-07 08:07:00,US,DFW,PHX,868,0
WPAYE08,2019-03-07 08:10:00,OO,PHX,SLC,507,0
OYGVN05,2019-03-07 08:16:00,UA,MCO,ORD,1005,0
QFHRS08,2019-03-07 08:17:00,HA,HNL,LIH,102,0
ZWOXM01,2019-03-07 08:17:00,AS,SAN,SEA,1050,0
DZFRA04,2019-03-07 08:23:00,F9,DEN,SEA,1024,0
OGBXS07,2019-03-07 08:28:00,US,PIT,MIA,1013,0
HSHOK08,2019-03-07 08:39:00,HA,SEA,HNL,2677,0
OFYFR04,2019-03-07 08:54:00,NW,DTW,DEN,1123,0
DCAVZ05,2019-03-07 08:55:00,WN,BNA,MCO,616,0
VRDHA04,2019-03-07 09:01:00,CO,RSW,CLE,1025,0
FJATP03,2019-03-07 09:02:00,EV,TPA,GSP,478,0
QIPIN04,2019-03-07 09:05:00,AA,STL,SFO,1736,0
PYDCR05,2019-03-07 09:20:00,UA,IAD,FLL,901,1
JGVRW01,2019-03-07 09:27:00,OO,ONT,LAX,47,0
YBXCC09,2019-03-07 09:38:00,OO,PIH,SLC,150,0
XDLNH07,2019-03-07 09:42:00,AA,DFW,SMF,1431,0
JXVUE08,2019-03-07 09:42:00,MQ,SJC,SNA,342,0
LFYSU04,2019-03-07 09:45:00,OO,RDM,PDX,116,0
EBMAE01,2019-03-07 09:48:00,DL,ATL,SLC,1589,0
KQPSK08,2019-03-07 09:49:00,OH,SYR,CVG,527,0
RASFK06,2019-03-07 09:50:00,OO,SLC,SEA,689,0
XRIUR06,2019-03-07 09:56:00,DL,BOS,TPA,1185,0
EXWZX08,2019-03-07 09:57:00,UA,ORD,SMF,1781,0
BNMUT03,2019-03-07 10:03:00,FL,IAD,ATL,533,0
BFSXD04,2019-03-07 10:04:00,DL,DCA,CVG,411,0
RCBHV01,2019-03-07 10:05:00,XE,ROC,EWR,246,0
THGAE06,2019-03-07 10:10:00,WN,HOU,BNA,670,0
FJFGK09,2019-03-07 10:15:00,UA,DEN,FLL,1703,0
ZZMON08,2019-03-07 10:15:00,WN,SLC,PHX,507,0
CUJLZ01,2019-03-07 10:17:00,MQ,LAX,MRY,267,0
QEOSY08,2019-03-07 10:19:00,OO,SLC,OMA,839,0
UUFKL08,2019-03-07 10:20:00,YV,PIT,IAD,183,0
ILMLA05,2019-03-07 10:20:00,WN,OAK,BUR,325,0
LDTED07,2019-03-07 10:21:00,DL,ATL,RSW,515,0
LCHAC09,2019-03-07 10:27:00,NW,MSP,DCA,931,0
KFYQT02,2019-03-07 10:41:00,OO,SAN,LAX,109,0
AFKCX06,2019-03-07 10:44:00,AA,BOS,DFW,1562,0
UTBUP04,2019-03-07 10:46:00,MQ,BTR,DFW,383,0
SQSWZ05,2019-03-07 10:47:00,HA,LAX,HNL,2556,0
NYITB04,2019-03-07 10:49:00,B6,JFK,FLL,1069,0
GWOJZ08,2019-03-07 10:52:00,MQ,DFW,CLE,1021,0
ZDIIP02,2019-03-07 10:56:00,OO,SFO,RDM,462,0
SBDCQ02,2019-03-07 10:57:00,US,PHX,SJC,621,0
LRAXV08,2019-03-07 11:00:00,FL,ATL,SAV,215,0
SIOBO05,2019-03-07 11:04:00,MQ,SHV,DFW,190,0
RJUVS04,2019-03-07 11:06:00,US,CLT,SRQ,547,0
QMGPX09,2019-03-07 11:11:00,DH,PVD,IAD,372,0
ENPEZ06,2019-03-07 11:12:00,HP,SEA,PHX,1107,0
CTVDZ08,2019-03-07 11:13:00,UA,SFO,PHL,2521,0
PFYBQ07,2019-03-07 11:18:00,XE,PIT,IAH,1117,0
ZUABF08,2019-03-07 11:30:00,HP,LAS,LAX,236,0
YBUZN09,2019-03-07 11:32:00,CO,TUS,IAH,936,0
NNFVV06,2019-03-07 11:34:00,AA,SAN,DFW,1171,1
XJEES01,2019-03-07 11:35:00,NW,SLC,DTW,1481,0
UCBRU04,2019-03-07 11:40:00,AA,MSY,ORD,837,0
GCBQB06,2019-03-07 11:42:00,AA,ORD,TPA,1012,0
KFNVO05,2019-03-07 11:54:00,WN,AUS,DAL,189,0
TEQSY02,2019-03-07 11:55:00,MQ,LAX,SAN,109,0
FLHVG05,2019-03-07 12:02:00,NW,DTW,MBS,98,0
RBQWT05,2019-03-07 12:06:00,AS,FAI,ANC,261,0
IEBVN07,2019-03-07 12:11:00,MQ,DFW,TUL,237,0
