tenure,totalcharges,seniorcitizen,monthlycharges,gender,partner,dependents,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod
11,250.8,0,20.45,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2
1,25.2,1,25.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
19,434.8,0,24.85,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3
62,6001.45,0,96.1,1,1,0,1,2,1,2,2,0,0,0,2,1,0,2
46,4753.85,1,100.25,0,1,0,1,2,1,0,0,0,2,2,2,1,0,2
8,740.3,0,94.7,1,0,0,1,0,1,0,0,2,0,2,2,0,1,2
11,864.85,1,78.1,0,1,1,1,2,1,0,0,2,0,0,0,0,1,1
69,7317.1,0,107.2,1,1,0,1,2,1,2,2,2,2,0,2,1,1,1
2,115.95,1,70.2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
46,3255.35,1,69.1,0,0,0,1,2,0,0,0,2,2,0,2,1,1,1
6,273.25,0,48.95,0,1,1,1,2,0,0,0,0,0,0,0,0,1,1
2,113.1,0,62.15,0,1,0,1,0,0,2,0,0,0,0,2,0,1,3
2,89.5,0,45.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
53,5029.2,0,93.9,1,1,0,1,2,1,2,0,2,0,0,2,0,0,2
6,109.5,0,20.95,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3
71,6287.3,0,90.3,1,1,1,1,2,0,2,2,2,2,2,2,2,0,1
26,2335.3,0,89.8,1,0,0,1,0,1,0,2,2,0,2,0,0,0,2
2,140.1,1,74.2,1,1,0,1,0,1,0,0,2,0,0,0,0,1,2
12,480.6,0,44.55,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2
63,1328.15,0,20.5,1,0,0,1,0,2,1,1,1,1,1,1,1,0,3
62,5936.55,1,97.95,0,1,0,1,2,1,0,2,2,0,2,0,1,1,1
1,80.25,0,80.25,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2
8,743.75,0,90.25,0,1,0,1,2,1,0,0,0,2,0,2,0,1,2
70,7689.8,0,110.2,0,1,1,1,2,1,0,2,2,2,2,2,2,1,2
36,3436.1,1,96.5,1,1,0,1,2,1,0,2,0,0,2,2,0,1,2
1,19.9,0,19.9,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3
68,7990.05,0,118.6,0,1,0,1,2,1,2,2,2,2,2,2,2,0,3
2,61.05,0,19.4,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3
71,1326.35,0,19.85,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0
69,3121.4,0,46.25,0,1,1,0,1,0,2,2,2,2,0,0,2,0,0
2,62.0,0,24.85,1,0,0,1,2,2,1,1,1,1,1,1,0,0,3
4,195.3,0,54.3,1,0,0,1,0,0,0,0,0,0,0,2,0,0,2
67,7511.65,0,111.25,0,1,0,1,2,1,2,0,2,2,2,2,1,1,2
65,6674.65,1,100.75,1,1,0,1,2,1,2,0,0,0,2,2,1,1,2
14,765.45,0,50.45,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2
5,132.25,0,24.3,0,1,1,1,2,2,1,1,1,1,1,1,0,1,3
26,2404.1,1,93.6,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2
1,69.35,0,69.35,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2
50,4304.5,0,89.7,0,0,0,1,0,1,0,0,2,2,0,2,2,1,0
64,1601.2,0,24.4,0,0,0,1,2,2,1,1,1,1,1,1,1,1,0
65,7107.0,0,111.05,0,0,0,1,2,1,2,2,2,0,2,2,0,1,1
41,3439.0,0,80.25,1,1,0,1,2,1,0,2,0,0,0,0,0,1,2
27,2272.8,0,81.3,1,0,0,1,2,1,0,0,2,0,0,0,0,1,2
36,3886.45,0,104.8,0,0,0,1,2,1,0,2,2,0,2,2,1,1,0
72,6782.15,0,92.0,1,1,0,1,2,0,2,2,2,2,2,2,2,1,1
59,3116.15,0,54.15,1,0,0,1,2,0,0,0,2,0,0,0,2,0,1
25,692.1,0,24.75,0,0,0,1,2,2,1,1,1,1,1,1,2,0,1
1,25.25,1,25.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
55,1026.35,0,19.5,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3
3,241.3,0,80.0,0,1,1,1,0,1,0,2,0,2,0,0,0,1,2
17,1348.95,0,78.9,0,1,0,1,2,1,2,0,0,0,0,0,0,0,2
50,5189.75,1,100.65,0,1,0,1,2,1,0,0,0,2,2,2,1,1,2
72,7624.2,0,109.9,0,0,0,1,0,1,2,2,2,2,2,2,2,1,2
23,857.75,0,40.1,1,0,1,0,1,0,2,0,2,2,0,0,2,0,3
2,145.4,0,73.55,0,1,1,1,0,1,0,2,0,0,0,0,0,1,0
4,424.45,1,94.3,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2
48,2145.0,0,45.3,0,1,0,0,1,0,2,0,2,0,0,2,0,1,0
51,1007.8,0,19.1,1,0,0,1,0,2,1,1,1,1,1,1,1,0,2
70,7188.5,0,104.3,0,1,0,1,2,1,0,0,2,2,2,2,2,1,0
31,689.35,0,20.9,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1
67,5918.8,0,87.4,1,1,1,1,2,1,0,2,2,0,0,0,1,0,2
24,1558.65,0,64.35,0,1,1,1,2,0,2,2,2,0,0,0,2,0,2
31,2877.95,1,96.6,1,0,0,1,2,1,0,0,2,2,2,0,0,1,0
2,156.4,1,74.85,1,0,0,1,2,1,0,0,0,0,0,0,0,1,3
15,1539.8,0,103.45,1,1,0,1,2,1,0,0,2,2,2,2,0,1,2
2,242.8,0,104.4,0,1,0,1,2,1,0,0,2,2,2,2,0,1,2
8,203.95,0,24.4,1,1,1,1,2,2,1,1,1,1,1,1,1,0,3
1,79.15,0,79.15,0,0,0,1,2,1,0,2,0,0,0,0,0,1,3
72,1432.55,0,20.55,1,1,1,1,0,2,1,1,1,1,1,1,2,0,2
2,129.2,0,70.7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3
1,44.7,0,44.7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
61,6383.9,0,101.15,0,1,0,1,2,1,0,0,0,2,2,2,1,0,0
22,548.8,1,25.6,0,1,0,1,2,2,1,1,1,1,1,1,1,0,0
60,6411.25,0,106.15,0,1,0,1,2,1,0,2,2,0,2,2,0,1,2
25,460.2,0,20.8,1,0,1,1,0,2,1,1,1,1,1,1,0,0,3
30,2000.2,0,67.6,1,1,1,1,2,0,2,2,2,2,0,0,0,0,2
61,5526.75,0,88.1,0,1,1,1,2,0,2,2,2,2,2,2,2,0,3
5,453.75,0,84.5,1,1,1,1,2,1,2,0,2,0,0,0,0,1,2
14,1258.6,0,87.25,0,1,1,1,2,1,0,0,2,0,0,2,0,1,2
12,943.85,1,79.2,0,1,0,1,0,0,2,0,2,2,2,2,1,1,2
70,4759.75,0,65.3,0,1,0,1,2,0,2,0,2,2,0,0,2,0,1
1,70.6,0,70.6,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3
21,1011.5,0,43.55,1,0,0,0,1,0,2,0,0,2,2,0,0,1,3
70,7349.35,1,104.45,0,1,0,1,2,1,0,2,0,2,2,2,2,1,0
32,2447.95,0,78.9,1,1,0,1,2,1,0,0,2,0,0,0,0,1,2
7,130.55,0,18.95,1,0,0,1,0,2,1,1,1,1,1,1,0,1,3
45,930.45,0,20.4,1,0,0,1,0,2,1,1,1,1,1,1,1,1,2
72,7285.7,0,99.4,1,1,0,1,2,1,0,2,0,0,2,2,2,1,2
1,55.2,0,55.2,0,1,0,1,0,0,0,0,0,0,2,0,0,0,3
72,7962.2,0,110.6,1,1,0,1,2,1,0,2,2,2,2,2,2,1,1
42,3541.35,1,84.65,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2
18,865.75,1,49.85,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1
11,818.45,0,72.9,1,0,0,1,0,1,0,0,2,0,0,0,0,0,2
72,6033.1,0,84.45,1,1,0,1,0,0,2,2,2,2,2,2,2,0,3
66,4264.6,0,63.85,1,1,0,1,2,0,0,0,0,2,0,2,0,0,2
72,6841.3,0,97.85,0,1,0,1,2,1,0,0,2,0,2,2,2,1,2
4,73.05,0,20.7,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3
4,206.6,0,50.4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,3
19,377.55,0,20.0,1,0,1,1,0,2,1,1,1,1,1,1,0,1,2
26,2349.8,0,92.4,1,0,0,1,2,1,2,2,0,0,2,0,0,1,1
55,3112.05,0,56.8,0,1,0,1,0,0,2,2,0,2,0,0,2,0,3
8,574.5,0,66.05,0,0,0,1,0,0,2,0,0,2,0,2,0,0,0
1,20.35,0,20.35,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3
1,24.4,0,24.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2,111.4,0,60.85,0,0,0,1,0,0,0,0,2,0,0,2,0,0,2
23,1943.2,0,90.6,1,0,0,1,2,1,0,0,0,2,2,0,0,1,2
13,995.35,0,78.75,0,0,0,1,2,0,2,0,2,0,2,2,0,1,2
13,332.5,0,25.0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,0
61,3751.15,0,61.45,0,1,1,0,1,0,0,2,2,2,2,2,2,1,0
7,646.85,1,84.55,0,1,0,1,2,1,0,0,0,0,0,2,0,1,2
61,5971.25,0,101.05,0,1,0,1,2,1,0,2,0,0,2,2,2,1,0
8,475.1,0,54.4,1,1,1,1,0,0,0,0,0,0,2,0,0,1,2
5,350.3,0,67.95,0,1,0,1,2,0,0,0,2,2,2,0,0,0,0
22,1885.15,0,88.75,1,1,1,1,2,1,0,0,2,0,2,0,0,1,2
17,337.9,0,20.05,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1
68,5685.8,0,83.0,0,1,1,1,2,1,0,0,0,0,2,0,1,1,2
1,45.05,0,45.05,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3
56,4824.45,1,85.65,1,1,0,1,0,0,2,2,2,2,2,2,2,1,0
35,684.4,0,20.2,1,0,0,1,0,2,1,1,1,1,1,1,2,1,3
12,999.8,0,85.05,1,1,0,1,0,1,0,2,0,0,0,2,0,1,1
30,625.05,0,19.7,1,0,0,1,0,2,1,1,1,1,1,1,1,0,3
57,1134.25,0,19.6,0,1,0,1,0,2,1,1,1,1,1,1,2,1,0
2,188.1,0,80.55,0,0,1,1,2,1,2,0,0,0,0,0,0,0,1
1,81.1,0,81.1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2
31,1498.55,0,49.2,0,1,0,1,0,0,0,0,0,2,0,0,0,1,3
15,297.3,0,19.75,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0
13,1237.85,1,98.0,1,1,0,1,0,1,0,2,2,0,2,2,0,1,2
60,4453.3,0,74.35,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0
4,179.85,1,48.75,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3
46,4664.2,0,95.65,0,0,0,1,0,1,2,2,2,0,2,0,1,1,1
33,1750.85,1,50.0,1,1,0,0,1,0,0,2,2,2,2,0,0,1,2
43,2444.25,0,55.45,0,0,0,1,0,0,0,2,0,2,0,0,1,0,2
22,1961.6,1,85.35,0,1,1,1,2,1,0,0,0,0,2,0,0,0,0
62,3487.95,0,56.15,1,0,1,1,0,0,2,2,0,0,0,0,1,0,0
71,6239.05,0,90.55,0,1,1,1,2,0,2,2,2,2,2,2,2,1,1
3,313.6,0,107.95,1,0,0,1,2,1,0,2,2,0,2,2,0,0,3
40,2092.9,0,51.1,1,0,0,1,0,0,0,0,0,2,0,0,0,1,2
19,1532.45,0,86.0,1,0,0,1,2,1,0,0,0,0,0,2,0,1,0
23,1835.3,1,79.35,0,0,0,1,2,1,0,0,2,0,0,0,0,1,3
26,1023.75,0,39.95,1,0,1,0,1,0,0,2,0,0,2,0,1,1,0
66,1714.55,0,25.7,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1
64,6314.35,0,96.9,0,1,0,1,0,1,2,0,0,2,2,2,1,1,3
68,4109.0,0,60.3,0,1,1,0,1,0,0,2,2,2,2,2,2,0,1
20,1871.15,0,89.4,0,0,0,1,0,1,2,0,2,0,2,0,0,1,0
20,1641.3,0,78.8,1,0,0,1,0,1,0,0,0,0,2,0,0,0,2
4,93.4,0,19.4,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3
8,573.15,0,65.5,0,0,0,1,2,0,2,2,2,0,0,0,0,1,0
14,944.65,0,69.2,1,1,1,1,2,0,2,2,0,0,0,2,0,0,3
49,5025.0,0,99.4,0,1,0,1,0,1,0,2,2,0,2,2,0,0,2
1,44.0,0,44.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2
44,4510.8,0,106.05,1,0,0,1,0,1,2,2,2,0,2,2,1,1,2
31,3205.6,0,104.35,0,0,0,1,2,1,2,2,0,0,2,2,0,0,2
37,1593.1,0,45.4,0,1,0,0,1,0,2,0,0,2,2,0,2,0,2
1,50.7,0,50.7,1,0,0,1,0,0,2,0,0,0,0,0,0,1,3
3,293.15,0,95.4,0,0,0,1,0,1,0,2,0,0,2,2,0,0,2
64,7266.95,0,111.45,0,1,1,1,2,1,0,2,2,2,2,2,1,1,2
62,5757.2,0,94.0,0,0,0,1,2,1,0,0,0,0,2,2,1,1,0
40,4228.55,0,105.75,0,1,0,1,2,1,2,0,2,0,2,2,1,0,0
36,3050.15,0,84.75,1,0,0,1,2,1,0,0,0,0,0,2,0,1,2
72,5661.7,0,79.5,0,1,1,1,2,0,2,2,2,2,0,2,2,1,0
23,514.75,0,25.6,0,1,1,1,2,2,1,1,1,1,1,1,2,1,1
47,5127.95,0,106.4,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2
61,3778.85,0,62.15,1,1,0,0,1,0,2,0,2,2,2,2,2,1,3
66,7383.7,0,114.3,1,0,0,1,2,1,2,2,2,2,2,2,1,1,0
49,2106.05,1,43.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
3,209.1,0,75.0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,3
71,7365.3,0,104.15,1,1,0,1,2,1,0,2,0,2,2,2,2,1,1
7,134.05,0,20.65,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3
54,1092.35,0,20.35,0,1,1,1,0,2,1,1,1,1,1,1,2,1,0
1,45.85,0,45.85,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3
57,4845.4,0,84.5,0,1,1,1,2,0,2,0,2,2,2,2,2,1,2
9,653.9,0,80.55,0,0,0,1,0,1,0,2,2,0,0,0,0,0,2
36,620.75,0,19.55,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3
68,1193.55,1,19.5,1,1,1,1,0,2,1,1,1,1,1,1,1,0,0
62,3846.75,0,65.1,0,0,0,1,0,0,2,0,0,2,0,2,2,1,3
64,5017.7,1,80.3,1,1,0,1,0,1,2,0,2,0,0,0,1,0,1
29,535.05,0,19.85,1,0,1,1,0,2,1,1,1,1,1,1,1,0,3
51,4421.95,0,85.5,0,1,1,1,0,0,2,2,2,2,2,2,2,0,1
15,688.2,0,50.75,1,0,0,0,1,0,0,0,2,0,2,2,1,0,2
11,216.2,0,19.7,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1
10,676.15,0,70.3,0,1,1,1,2,0,2,2,0,0,2,0,1,0,2
10,834.1,0,86.05,1,0,0,1,2,1,0,0,0,0,2,0,0,1,0
2,180.25,1,95.1,1,0,0,1,0,1,0,2,2,2,0,2,0,1,1
4,299.2,0,77.85,1,0,0,1,0,1,0,0,0,0,2,0,0,0,2
69,1673.4,0,25.6,0,1,1,1,2,2,1,1,1,1,1,1,2,1,0
61,7132.15,0,114.1,1,1,0,1,2,1,0,2,2,2,2,2,0,1,2
3,195.65,0,64.4,1,0,0,1,0,0,2,0,0,2,2,0,0,1,1
14,1531.4,1,104.85,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2
25,475.2,0,19.8,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1
16,1573.7,0,93.2,0,0,0,1,0,1,0,2,2,0,0,2,0,1,1
71,6388.65,0,89.3,0,1,0,1,2,0,2,2,2,2,2,2,2,0,1
2,50.6,0,19.4,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3
2,105.6,0,45.85,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
32,2897.95,1,90.95,0,0,0,1,0,1,0,0,0,0,2,2,0,0,2
6,270.8,0,49.15,0,1,0,1,0,0,0,0,0,2,0,0,0,1,2
67,1688.9,0,26.3,1,1,1,1,2,2,1,1,1,1,1,1,2,0,3
26,1908.35,0,75.0,1,0,0,1,0,0,2,0,0,2,2,2,1,0,0
45,3600.65,0,78.75,1,1,1,1,2,0,0,2,2,0,2,2,1,0,1
15,1390.6,0,88.15,0,1,0,1,0,1,0,0,0,0,2,2,0,0,2
1,69.65,0,69.65,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2
68,3975.9,1,60.65,0,1,0,1,0,0,0,2,2,2,0,0,1,1,0
33,1955.4,0,58.45,0,1,1,1,0,0,2,2,2,0,0,0,1,1,3
72,8033.1,0,111.95,1,1,1,1,0,1,2,2,2,2,2,2,2,0,0
70,2692.75,0,39.15,1,1,0,0,1,0,2,0,2,2,0,0,2,1,1
71,3888.65,0,53.95,1,0,0,0,1,0,2,2,2,2,2,0,2,0,0
1,45.7,0,45.7,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3
51,997.75,0,19.4,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3
19,387.4,0,20.2,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3
57,3094.05,1,55.0,0,0,0,0,1,0,0,2,2,0,2,2,0,1,2
30,2038.7,0,68.95,0,0,0,1,2,0,0,2,2,0,2,0,1,1,1
72,7845.8,1,113.8,1,0,0,1,2,1,2,2,2,2,2,2,2,0,0
55,1083.0,0,19.4,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1
2,101.65,0,54.15,0,0,0,1,2,0,0,2,0,0,0,0,0,0,3
1,78.45,1,78.45,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2
18,1373.05,0,75.9,1,0,0,1,0,1,0,0,0,2,0,0,0,1,0
10,198.25,0,19.8,0,0,0,1,0,2,1,1,1,1,1,1,1,1,3
57,4939.25,0,86.9,1,0,0,1,2,1,0,0,0,0,2,0,1,1,2
38,3988.5,0,103.65,0,0,0,1,2,1,0,0,2,2,2,2,0,1,2
8,408.25,0,49.4,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2
4,201.0,0,48.55,1,1,0,0,1,0,0,2,0,0,2,2,0,1,2
10,832.05,0,84.7,0,0,0,1,0,1,2,0,0,0,2,0,0,1,3
24,1400.55,0,55.65,1,0,0,1,2,0,2,0,0,0,0,0,0,1,0
13,940.35,1,74.3,0,0,0,1,0,1,0,0,2,0,0,0,0,1,2
9,416.45,0,45.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
5,235.2,0,48.65,1,0,1,1,0,0,0,0,0,2,0,0,0,1,0
2,158.4,1,75.45,0,0,0,1,2,1,0,0,0,0,0,0,0,1,3
32,2570.0,1,79.3,0,1,0,1,2,1,0,0,2,0,0,0,0,0,3
72,8306.05,0,114.55,1,1,1,1,2,1,2,2,2,2,2,2,2,0,0
0,25.35,0,25.35,1,1,1,1,2,2,1,1,1,1,1,1,2,0,3
52,4461.85,0,85.15,1,0,1,1,2,0,2,2,0,2,2,2,2,1,3
37,2345.2,0,64.75,0,0,0,1,0,0,0,0,0,0,2,2,0,1,2
41,2531.8,0,65.0,1,0,0,1,2,0,0,0,2,0,0,2,1,0,3
24,2187.15,0,89.55,1,0,0,1,0,1,0,2,2,0,0,2,0,1,2
57,4368.95,0,74.6,0,1,0,1,2,0,0,2,2,2,2,0,1,0,0
49,4733.1,0,93.85,1,1,0,1,2,1,2,2,0,0,2,0,0,1,0
71,7113.75,0,100.55,1,1,1,1,2,1,0,2,0,0,2,2,1,0,0
71,6300.85,0,85.45,1,1,1,1,2,0,2,0,2,2,2,2,1,0,2
4,305.55,0,72.2,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0
47,4107.25,0,85.3,0,1,1,1,2,0,2,2,0,2,2,2,2,1,1
2,40.9,0,20.0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3
46,3249.4,0,72.8,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0
55,3119.9,0,55.25,1,1,1,1,0,0,0,0,2,2,0,0,2,1,1
30,1588.7,0,54.45,1,1,1,1,2,0,2,0,0,0,0,0,0,1,0
10,964.35,0,91.1,0,0,1,1,0,1,0,0,2,2,2,0,0,1,2
21,840.1,1,41.9,0,0,0,0,1,0,2,0,0,0,2,0,0,1,2
54,5763.3,0,106.55,0,1,0,1,2,1,2,2,0,0,2,2,1,0,0
20,1879.25,0,89.1,0,0,0,1,2,1,2,0,0,0,2,0,0,1,0
1,29.95,0,29.95,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
38,3777.15,0,99.25,1,0,1,1,2,1,0,0,2,0,2,2,0,1,0
56,1261.7,0,24.3,0,1,0,1,2,2,1,1,1,1,1,1,1,0,2
3,291.9,0,96.6,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2
3,94.4,0,29.8,1,1,0,0,1,0,0,2,0,0,0,0,0,0,1
28,1516.6,0,54.4,1,0,1,1,0,0,0,2,0,2,0,0,1,1,1
63,1177.05,0,19.15,1,1,1,1,0,2,1,1,1,1,1,1,2,1,3
45,3858.05,0,84.35,1,1,1,1,0,0,2,2,2,2,2,2,2,1,3
59,4541.9,0,76.75,1,1,1,1,0,0,0,2,2,2,2,2,1,0,1
72,6397.6,0,90.8,1,1,1,1,2,0,2,2,2,2,2,2,2,1,1
3,289.1,1,91.05,1,0,0,1,2,1,0,0,2,0,2,0,0,0,2
8,130.25,0,19.7,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3
24,1454.25,0,56.25,1,1,1,1,0,0,2,0,2,0,0,0,1,1,1
58,2540.1,0,45.35,0,1,0,0,1,0,2,2,0,0,2,0,1,1,2
43,1463.7,0,35.2,1,0,0,0,1,0,2,0,2,0,0,0,1,1,1
45,903.7,0,19.2,1,1,1,1,0,2,1,1,1,1,1,1,2,0,2
1,53.55,0,53.55,0,0,0,1,0,0,0,0,0,0,2,0,0,1,3
6,109.3,0,20.65,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3
71,6435.25,1,89.45,0,1,0,1,0,1,0,2,2,0,0,2,2,0,1
46,1620.25,0,35.05,0,1,1,0,1,0,2,2,0,0,0,0,0,0,0
28,1386.8,0,50.8,1,1,1,0,1,0,2,0,2,2,2,0,1,0,3
50,3478.15,0,70.8,0,0,1,1,0,0,2,0,2,2,2,0,1,1,1
37,677.05,0,19.8,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1
3,260.9,1,79.9,1,0,0,1,0,1,0,0,0,0,2,0,0,1,2
72,7576.7,0,107.45,0,1,1,1,2,1,2,0,2,2,2,2,2,0,3
2,90.35,0,49.25,1,0,0,0,1,0,0,0,2,0,2,2,0,1,2
66,4193.4,0,61.35,0,0,0,0,1,0,2,0,2,2,2,2,2,1,0
43,1224.05,0,29.3,1,1,1,0,1,0,0,2,0,0,0,0,0,0,1
1,74.45,1,74.45,0,0,0,1,2,1,0,0,0,0,0,0,0,1,3
1,19.05,0,19.05,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3
7,665.45,1,99.25,1,1,0,1,2,1,0,0,2,0,2,2,0,1,2
72,4732.35,1,64.8,1,1,1,0,1,0,2,2,2,2,2,2,2,1,0
1,69.95,0,69.95,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1
60,1128.1,0,19.85,0,0,0,1,0,2,1,1,1,1,1,1,2,0,0
59,5186.0,0,86.75,1,1,1,1,0,0,2,2,2,2,2,2,2,1,2
26,1815.65,0,69.05,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
26,1362.85,0,54.55,1,0,0,0,1,0,2,0,0,2,2,2,1,0,1
72,8109.8,0,109.25,0,1,0,1,2,1,0,2,2,2,2,2,1,1,2
68,7299.65,1,105.3,1,1,0,1,2,1,0,2,2,0,2,2,0,1,2
72,4528.0,0,64.45,0,1,1,0,1,0,2,2,2,2,2,2,2,0,0
68,4326.25,0,64.1,0,1,0,1,0,0,0,2,0,2,2,0,2,0,0
5,341.6,1,69.35,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2
71,1732.95,0,24.25,0,1,0,1,2,2,1,1,1,1,1,1,2,1,1
21,1215.45,0,58.85,0,1,1,1,0,0,0,2,0,0,2,0,1,1,1
8,168.9,0,19.7,1,0,0,1,0,2,1,1,1,1,1,1,0,1,0
38,2625.25,0,69.5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
33,3008.15,0,95.0,0,1,0,1,2,1,0,0,2,2,0,2,0,1,1
49,3678.3,0,75.2,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1
30,3211.9,0,106.4,0,0,0,1,2,1,2,0,0,2,2,2,0,0,0
18,1594.75,0,88.85,0,1,0,1,2,1,0,0,0,2,2,0,0,1,2
29,2054.4,0,75.55,1,1,1,1,0,0,0,0,2,2,2,2,2,0,3
41,775.6,0,20.45,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2
58,1423.85,0,24.35,0,0,0,1,2,2,1,1,1,1,1,1,2,0,1
17,1149.65,0,69.0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2
34,2157.5,0,65.0,0,0,0,1,2,0,0,0,0,2,2,0,0,0,3
26,493.95,0,20.25,0,1,1,1,0,2,1,1,1,1,1,1,0,1,1
0,20.0,0,20.0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3
54,6431.05,1,115.6,0,1,0,1,2,1,2,2,2,2,2,2,1,1,0
5,104.3,0,20.5,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3
3,199.85,0,69.85,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2
59,1057.85,0,18.4,0,1,0,1,0,2,1,1,1,1,1,1,2,0,0
25,1902.0,0,79.0,1,0,0,1,0,0,2,2,0,2,2,2,0,1,3
40,4178.65,0,106.0,1,1,0,1,2,1,0,2,2,0,2,2,1,1,0
22,1799.3,0,83.05,1,0,0,1,2,1,0,0,0,0,0,2,0,0,2
20,415.9,0,19.7,1,0,0,1,0,2,1,1,1,1,1,1,1,1,3
72,7719.5,0,108.4,1,1,0,1,2,1,0,2,2,2,2,2,2,1,2
69,2492.25,0,35.75,1,0,0,0,1,0,0,2,2,0,0,0,1,1,0
1,35.9,0,35.9,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2
43,4895.1,0,115.05,0,0,0,1,2,1,2,2,2,2,2,2,2,0,1
31,697.7,0,21.0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3
39,3767.4,0,99.95,0,1,1,1,2,1,0,0,0,2,2,2,0,1,1
13,956.65,0,73.75,1,0,0,1,0,1,2,0,0,0,0,0,0,1,1
22,1206.05,0,55.15,0,1,1,1,0,0,0,2,0,2,0,0,0,0,2
30,2838.7,0,94.4,1,1,1,1,2,1,2,2,0,0,2,0,0,1,2
64,7069.25,0,110.5,0,0,0,1,2,1,0,2,2,2,2,2,2,1,1
2,162.45,0,76.5,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2
1,46.3,0,46.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
68,1629.2,0,25.05,1,1,0,1,2,2,1,1,1,1,1,1,2,0,1
19,382.2,0,20.2,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3
