,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat,type,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat,type
1300,5.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,7.0,1.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1301,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,test
1302,2.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1303,5.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
1304,2.0,2.0,3.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1305,2.0,2.0,3.0,0.0,5.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1306,2.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,7.0,1.0,3.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1307,2.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1308,2.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1309,2.0,2.0,3.0,0.0,5.0,1.0,1.0,0.0,7.0,1.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1310,2.0,0.0,8.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1311,2.0,2.0,4.0,0.0,5.0,1.0,1.0,0.0,7.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1312,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,8.0,1.0,6.0,1.0,0.0,1.0,4.0,0.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,3.0,1.0,test
1313,5.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,3.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1314,0.0,3.0,9.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,2.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1315,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,test
1316,2.0,2.0,3.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1317,5.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,4.0,2.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
1318,0.0,2.0,9.0,1.0,3.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,3.0,3.0,train,,,,,,,,,,,,,,,,,,,,,,,
1319,5.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,7.0,1.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1320,2.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
1321,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,8.0,1.0,6.0,1.0,0.0,1.0,5.0,0.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,3.0,1.0,test
1322,2.0,0.0,8.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,3.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1323,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,8.0,1.0,6.0,1.0,0.0,1.0,4.0,0.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,3.0,5.0,test
1324,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,4.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,test
1325,2.0,2.0,4.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1326,0.0,2.0,9.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,2.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1327,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,test
1328,5.0,2.0,3.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1329,2.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1330,5.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1331,2.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1332,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,1.0,6.0,1.0,0.0,1.0,4.0,0.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,4.0,1.0,test
1333,2.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,7.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1334,2.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1335,5.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,6.0,3.0,0.0,2.0,1.0,4.0,2.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
1336,5.0,2.0,4.0,0.0,5.0,1.0,1.0,0.0,7.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1337,5.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
1338,5.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,2.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1339,2.0,0.0,8.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1340,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,test
1341,2.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1342,2.0,2.0,8.0,1.0,6.0,1.0,0.0,1.0,10.0,0.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,3.0,5.0,train,,,,,,,,,,,,,,,,,,,,,,,
1343,2.0,0.0,3.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
1344,2.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1345,2.0,0.0,8.0,0.0,5.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1346,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,4.0,1.0,6.0,1.0,0.0,1.0,4.0,0.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,4.0,1.0,test
1347,5.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,7.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1348,5.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
1349,5.0,3.0,3.0,1.0,5.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
1350,5.0,3.0,3.0,1.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
1351,2.0,2.0,4.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1352,2.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1353,2.0,2.0,4.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1354,5.0,2.0,4.0,0.0,5.0,1.0,1.0,0.0,7.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1355,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,8.0,0.0,5.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,test
1356,5.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1357,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,8.0,0.0,5.0,1.0,1.0,0.0,7.0,1.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,test
1358,2.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,3.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1359,2.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,3.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1360,2.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,7.0,1.0,3.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1361,2.0,3.0,4.0,1.0,6.0,1.0,0.0,1.0,10.0,0.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,4.0,5.0,train,,,,,,,,,,,,,,,,,,,,,,,
1362,2.0,0.0,8.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1363,2.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,7.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1364,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,test
1365,2.0,0.0,8.0,0.0,5.0,1.0,1.0,0.0,7.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1366,5.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1367,2.0,2.0,4.0,0.0,5.0,1.0,1.0,0.0,7.0,1.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1368,5.0,0.0,3.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
1369,2.0,0.0,8.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,3.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1370,2.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,7.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1371,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,4.0,0.0,5.0,1.0,1.0,0.0,7.0,1.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,test
1372,5.0,0.0,8.0,0.0,5.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1373,0.0,2.0,9.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1374,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,4.0,1.0,6.0,1.0,0.0,1.0,7.0,0.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,3.0,1.0,test
1375,2.0,2.0,4.0,1.0,6.0,1.0,0.0,1.0,7.0,0.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,4.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1376,2.0,0.0,8.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1377,2.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1378,2.0,3.0,4.0,1.0,6.0,1.0,0.0,1.0,4.0,0.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1379,2.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,7.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1380,5.0,2.0,8.0,1.0,6.0,1.0,0.0,1.0,5.0,0.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,4.0,5.0,train,,,,,,,,,,,,,,,,,,,,,,,
1381,2.0,2.0,4.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1382,2.0,3.0,8.0,1.0,6.0,1.0,0.0,1.0,5.0,0.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,4.0,5.0,train,,,,,,,,,,,,,,,,,,,,,,,
1383,2.0,2.0,4.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,3.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1384,2.0,2.0,3.0,0.0,5.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1385,5.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1386,2.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1387,5.0,0.0,3.0,1.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
1388,5.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
1389,5.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1390,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,3.0,1.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,4.0,2.0,5.0,0.0,test
1391,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,test
1392,2.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1393,5.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,7.0,1.0,3.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1394,2.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1395,5.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
1396,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,test
1397,5.0,2.0,4.0,0.0,5.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1398,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,0.0,5.0,1.0,1.0,0.0,7.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,test
1399,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,8.0,1.0,6.0,1.0,0.0,1.0,4.0,0.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,3.0,1.0,test
1400,2.0,2.0,4.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1401,2.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,4.0,2.0,3.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,5.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1402,5.0,0.0,3.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,4.0,2.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
1403,2.0,2.0,3.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1404,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,3.0,0.0,5.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,test
1405,2.0,3.0,8.0,1.0,6.0,1.0,0.0,1.0,7.0,0.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,3.0,5.0,train,,,,,,,,,,,,,,,,,,,,,,,
1406,5.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1407,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,7.0,1.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,test
1408,2.0,2.0,3.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1409,2.0,2.0,4.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,3.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1410,5.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1411,2.0,2.0,4.0,0.0,5.0,1.0,1.0,0.0,7.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1412,2.0,2.0,4.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1413,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,8.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,test
1414,2.0,0.0,8.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1415,2.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
1416,5.0,3.0,8.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,3.0,3.0,train,,,,,,,,,,,,,,,,,,,,,,,
1417,5.0,2.0,4.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,3.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
