order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order
304303,32770,7,3,23,3.0
1337670,32770,8,0,23,4.0
3210483,32770,9,0,11,7.0
176323,32770,10,0,22,7.0
1388836,32770,11,5,15,5.0
1720779,32770,12,2,11,4.0
1329642,32770,13,2,0,7.0
2627416,32770,14,2,21,7.0
698070,32770,15,1,17,6.0
581504,32770,16,3,18,2.0
179132,32770,17,1,9,5.0
138891,32770,18,5,8,4.0
467600,32770,19,1,22,3.0
2371992,32770,20,2,9,8.0
1474713,32770,21,2,9,7.0
2938673,32770,22,5,9,3.0
1533674,32770,23,3,20,5.0
3155521,32770,24,3,8,7.0
3118213,32770,25,6,21,3.0
284097,32770,26,1,19,2.0
3120736,32770,27,2,11,1.0
664824,32770,28,5,22,3.0
2557055,32770,29,4,0,6.0
1756512,32770,30,2,9,5.0
1620848,32770,31,1,19,6.0
2787148,32770,32,3,11,9.0
3275659,32770,33,1,13,5.0
1940203,32770,34,1,9,7.0
2250828,32770,35,3,13,30.0
2495532,32770,36,0,12,4.0
2930256,32770,37,5,13,5.0
1936650,32770,38,6,16,8.0
3110846,32770,39,4,21,5.0
2807220,32770,40,3,10,6.0
327992,32770,41,3,14,7.0
3074881,32770,42,3,15,14.0
1597627,32770,43,2,21,13.0
2911221,32770,44,0,12,5.0
129671,32770,45,1,15,8.0
1486061,32770,46,2,11,8.0
461945,32770,47,0,18,5.0
195018,32770,48,1,14,8.0
3074129,33111,1,5,11,
2918825,33111,2,1,10,30.0
2385728,33111,3,1,11,30.0
673540,33111,4,1,7,7.0
3026370,33111,5,1,9,7.0
355136,33111,6,1,10,7.0
1763657,33111,7,2,9,8.0
3361201,33111,8,1,9,6.0
3095040,33111,9,1,7,7.0
2541886,33111,10,5,10,4.0
673181,33111,11,5,13,7.0
1516252,33111,12,1,20,17.0
2532505,33111,13,5,12,18.0
1300733,33111,14,1,0,10.0
507955,33111,15,5,9,4.0
1818784,33111,16,0,16,9.0
216870,33111,17,5,9,5.0
61000,33111,18,0,14,9.0
2829002,33111,19,0,8,7.0
987530,33111,20,1,22,15.0
38570,33111,21,0,17,6.0
2302553,33111,22,1,10,8.0
2385564,33111,23,0,9,6.0
3378876,33111,24,6,19,6.0
1547224,33111,25,6,20,7.0
989406,33111,26,5,16,6.0
656131,33111,27,4,10,6.0
3089015,33111,28,5,10,8.0
735462,33111,29,5,15,7.0
1970918,33111,30,4,15,6.0
2266416,33111,31,5,11,8.0
218399,33111,32,1,11,3.0
1746256,33111,33,5,12,4.0
2822592,33111,34,5,9,14.0
2349710,33111,35,5,14,7.0
2433290,33111,36,3,12,5.0
2534156,33111,37,4,10,8.0
2359990,33114,1,2,11,
3085416,33114,2,5,17,10.0
2001289,33114,3,3,14,12.0
551719,33114,4,4,16,29.0
3292703,33114,5,6,14,30.0
3350352,33171,1,0,9,
1175968,33171,2,6,23,20.0
2879804,33171,3,5,11,30.0
1444714,33171,4,5,19,21.0
1301685,33171,5,6,9,22.0
787157,33171,6,0,10,30.0
3320978,33171,7,1,16,15.0
2039529,33171,8,6,14,26.0
224087,33256,1,5,12,
1895759,33256,2,0,13,2.0
1133504,33256,3,5,10,12.0
3259526,33256,4,5,17,7.0
2017848,33256,5,4,8,13.0
637872,33256,6,4,16,21.0
3029124,33256,7,5,12,15.0
1693199,33256,8,2,12,11.0
1228595,33256,9,4,8,30.0
1818075,33256,10,4,17,7.0
1208473,33256,11,3,7,27.0
1928779,33256,12,3,18,7.0
385362,33256,13,3,6,28.0
2222012,33256,14,5,9,30.0
1887727,33256,15,4,7,20.0
2282825,33256,16,2,19,5.0
1893416,33256,17,0,15,19.0
1319480,33256,18,6,11,6.0
1669153,33256,19,5,11,20.0
1764694,33256,20,3,14,5.0
3188401,33256,21,3,7,14.0
1367226,33256,22,1,7,5.0
2292700,33324,1,2,14,
227537,33324,2,2,17,7.0
39370,33324,3,0,18,5.0
236191,33324,4,3,11,10.0
3173541,33324,5,1,17,19.0
258700,33324,6,2,17,8.0
734616,33324,7,0,19,12.0
2651292,33324,8,2,18,16.0
1643915,33324,9,0,18,19.0
512313,33324,10,4,19,18.0
488032,33324,11,3,19,13.0
773855,33324,12,3,18,7.0
809457,33324,13,4,16,8.0
3239095,33324,14,6,13,9.0
2353433,33324,15,3,11,11.0
1216395,33324,16,5,16,2.0
2663638,33324,17,5,18,14.0
1680674,33324,18,5,18,7.0
1196969,33324,19,2,19,11.0
3252661,33324,20,4,14,9.0
2695024,33324,21,6,17,9.0
725583,33324,22,4,18,12.0
2641917,33324,23,2,18,5.0
1890793,33324,24,1,19,6.0
2242794,33324,25,6,16,12.0
442967,33649,1,5,18,
617953,33649,2,2,18,4.0
1376139,33649,3,5,19,3.0
697355,33649,4,4,19,6.0
1832490,33649,5,1,12,11.0
2509041,33649,6,3,19,2.0
1951116,33649,7,4,14,22.0
1505128,33649,8,4,16,14.0
194115,33959,1,3,14,
1453871,33959,2,0,11,25.0
2683710,33959,3,0,13,30.0
1085635,33959,4,0,11,14.0
622490,33959,5,0,13,7.0
1404848,33959,6,0,12,30.0
235973,34179,1,1,11,
2195444,34179,2,1,10,7.0
2210619,34179,3,1,10,21.0
752518,34179,4,2,10,8.0
656276,34179,5,4,13,2.0
2586156,34179,6,1,10,11.0
2573852,34179,7,1,12,7.0
2792686,34179,8,3,15,2.0
3178141,34179,9,1,11,5.0
2059385,34179,10,2,9,8.0
678384,34179,11,1,11,6.0
542649,34179,12,1,9,7.0
3337134,34179,13,1,9,7.0
3252815,34179,14,1,10,7.0
209674,34179,15,1,11,7.0
1798832,34179,16,1,14,7.0
3325784,34179,17,1,10,7.0
2214155,34179,18,1,12,7.0
573827,34179,19,2,14,8.0
1245216,34179,20,1,9,6.0
2063105,34179,21,1,10,7.0
2379683,34179,22,1,9,7.0
1856200,34179,23,1,10,7.0
413538,34179,24,1,9,7.0
3071900,34179,25,1,11,7.0
189357,34179,26,1,10,7.0
2688589,34179,27,1,10,7.0
361796,34179,28,1,14,7.0
1914202,34179,29,1,14,7.0
37800,34179,30,1,11,7.0
2776221,34179,31,1,13,7.0
2929063,34179,32,1,14,7.0
354857,34179,33,1,10,7.0
1427154,34179,34,4,12,3.0
2255720,34179,35,1,11,4.0
1991004,34179,36,2,11,8.0
2294387,34179,37,2,11,7.0
1213690,34179,38,1,13,6.0
15600,34179,39,1,12,7.0
2099484,34179,40,2,16,8.0
2956448,34179,41,1,14,6.0
1745149,34179,42,1,14,7.0
1895390,34179,43,1,15,7.0
2796168,34179,44,1,12,7.0
1920802,34179,45,1,12,7.0
3236631,34179,46,2,12,8.0
596928,34179,47,1,14,6.0
3193042,34179,48,1,16,7.0
693424,34179,49,1,12,7.0
1802220,34179,50,1,11,7.0
705768,34179,51,3,10,2.0
1187256,34179,52,1,11,5.0
1236112,34179,53,2,10,1.0
2178093,34179,54,1,15,6.0
2489966,34179,55,1,14,7.0
2633790,34184,1,5,17,
1372625,34184,2,6,11,8.0
345378,34184,3,1,17,9.0
2812563,34184,4,0,18,6.0
1845259,34184,5,3,18,3.0
505375,34184,6,1,19,19.0
1297481,34184,7,0,8,6.0
1424960,34184,8,2,12,2.0
208135,34184,9,0,15,5.0
1727239,34184,10,4,16,4.0
219682,34184,11,0,4,3.0
2117102,34184,12,2,18,2.0
602866,34184,13,2,17,21.0
1159379,34184,14,2,18,7.0
289079,34184,15,1,16,6.0
2506970,34184,16,4,16,17.0
651993,34184,17,1,18,11.0
2400989,34184,18,5,17,4.0
1991760,34184,19,4,19,6.0
1849444,34184,20,1,17,4.0
1062834,34184,21,0,17,20.0
3204520,34184,22,2,19,16.0
2576114,34184,23,6,16,11.0
845417,34184,24,3,18,18.0
1805623,34184,25,0,17,4.0
415843,34184,26,0,12,7.0
510379,34184,27,5,16,5.0
2446612,34184,28,5,8,7.0
2720042,34184,29,6,14,1.0
3227934,34184,30,2,19,3.0
2917937,34184,31,6,14,18.0
2685061,34184,32,1,10,9.0
2666957,34184,33,0,15,20.0
1623424,34184,34,0,15,14.0
1192992,34184,35,5,17,5.0
983397,34184,36,0,11,9.0
1743567,34184,37,0,10,7.0
3109385,34184,38,0,8,7.0
2613903,34184,39,5,15,12.0
2512688,34184,40,0,12,9.0
2319422,34184,41,0,14,7.0
478310,34692,1,5,14,
832359,34692,2,6,12,8.0
2351496,34692,3,6,11,21.0
1903706,34692,4,6,18,7.0
3259972,34692,5,6,12,7.0
1744745,34692,6,5,17,6.0
1212967,34692,7,0,13,23.0
1317619,34692,8,0,15,7.0
398646,34692,9,1,15,8.0
2373340,34692,10,1,10,21.0
1528691,34692,11,0,15,30.0
1986505,34692,12,6,16,6.0
2534254,34692,13,0,12,8.0
3379489,34692,14,0,13,14.0
3093920,34692,15,6,21,6.0
540776,34692,16,0,11,8.0
2674883,34692,17,0,23,28.0
524239,34692,18,1,11,8.0
1716677,34692,19,0,16,6.0
2579099,34692,20,0,11,7.0
1270533,34692,21,0,0,7.0
135417,34692,22,0,15,7.0
1123591,34692,23,0,14,30.0
741395,34692,24,0,10,28.0
1654424,34692,25,0,17,7.0
836529,35094,1,4,16,
1565338,35094,2,1,19,18.0
796225,35094,3,1,17,30.0
3249300,35094,4,2,14,30.0
2840233,35495,1,0,23,
1475561,35495,2,0,15,7.0
1173781,35495,3,0,22,14.0
330079,35495,4,5,20,5.0
1054912,35495,5,5,11,7.0
22107,35495,6,4,19,6.0
1782636,35495,7,6,16,30.0
1193240,35495,8,6,16,21.0
2164918,35495,9,1,16,30.0
1606298,35495,10,5,15,25.0
3186223,35751,1,6,10,
515754,35751,2,4,20,5.0
2369918,35751,3,5,12,30.0
615143,35751,4,2,18,30.0
1349353,35751,5,5,18,30.0
1425220,35751,6,0,21,16.0
775834,35751,7,1,13,15.0
22853,36007,1,2,18,
2069910,36007,2,5,10,3.0
3241146,36007,3,6,10,1.0
2412709,36007,4,0,11,1.0
2663739,36007,5,1,12,1.0
1930240,36007,6,4,13,3.0
944232,36007,7,4,14,0.0
1064098,36007,8,5,16,1.0
2392124,36007,9,0,14,2.0
1858788,36007,10,5,15,5.0
1047029,36007,11,1,15,3.0
2876531,36007,12,2,18,1.0
2936275,36007,13,4,17,2.0
2041644,36007,14,5,11,1.0
2448928,36007,15,6,13,1.0
3385128,36007,16,0,11,1.0
1933197,36007,17,2,16,2.0
283638,36007,18,3,7,1.0
3057120,36007,19,3,17,0.0
2179289,36007,20,5,12,2.0
276759,36007,21,5,16,0.0
600205,36007,22,0,9,2.0
596819,36007,23,6,14,30.0
2367520,36007,24,3,12,4.0
361746,36007,25,4,10,1.0
3326265,36007,26,4,14,0.0
2109746,36007,27,6,15,2.0
807268,36007,28,0,9,1.0
578597,36007,29,0,14,0.0
1252686,36007,30,0,16,0.0
2615921,36007,31,1,11,1.0
1538204,36007,32,2,13,1.0
1211007,36007,33,3,10,1.0
1541978,36007,34,3,16,0.0
3035722,36007,35,5,10,2.0
3255000,36007,36,5,10,0.0
2359836,36007,37,4,9,30.0
119772,36007,38,6,9,2.0
1914708,36007,39,2,11,3.0
69403,36007,40,3,12,1.0
2374552,36007,41,4,17,1.0
975663,36007,42,6,9,2.0
3257770,36007,43,0,7,1.0
1963475,36007,44,0,13,0.0
1247863,36007,45,1,9,1.0
1943691,36007,46,1,10,0.0
461429,36007,47,2,9,1.0
169196,36007,48,3,10,1.0
879772,36007,49,4,8,1.0
2767551,36007,50,5,9,1.0
1032947,36007,51,5,12,0.0
2196228,36007,52,6,11,1.0
965379,36007,53,6,19,0.0
2138215,36007,54,0,7,1.0
1471359,36007,55,1,11,1.0
3137741,36007,56,3,7,2.0
1864328,36007,57,3,13,0.0
2935370,36007,58,5,7,2.0
497909,36007,59,6,7,1.0
376922,36007,60,6,10,0.0
2968411,36007,61,0,8,1.0
28149,36007,62,0,14,0.0
2664624,36007,63,1,8,1.0
333922,36007,64,2,9,1.0
2751131,36007,65,3,7,1.0
2417347,36007,66,4,15,1.0
3359860,36007,67,5,7,1.0
330699,36007,68,5,8,0.0
416806,36007,69,6,8,1.0
1494626,36007,70,1,10,2.0
2285357,36007,71,2,8,1.0
2495812,36007,72,2,10,0.0
1292407,36007,73,4,6,2.0
465982,36393,1,6,15,
2864547,36393,2,1,11,9.0
1337524,36393,3,4,18,24.0
995488,36393,4,6,9,23.0
1222581,36393,5,5,17,6.0
2397467,36393,6,0,10,9.0
3062964,36393,7,6,9,6.0
3289166,36393,8,0,21,8.0
1763818,36393,9,3,11,10.0
1906872,36393,10,4,3,30.0
1017344,36393,11,3,8,13.0
3237640,36494,1,2,10,
1442418,36494,2,5,18,17.0
1618190,36494,3,4,10,13.0
1695448,36494,4,6,11,30.0
2914695,36494,5,1,20,9.0
1546831,36494,6,4,16,3.0
341240,36494,7,2,9,30.0
1935942,36494,8,5,21,3.0
1788123,36494,9,6,7,22.0
1446309,36494,10,1,14,2.0
800631,36494,11,1,18,21.0
2030102,36494,12,6,18,19.0
303554,36494,13,1,18,2.0
1546317,36494,14,5,6,30.0
3230210,36494,15,5,19,7.0
277861,36494,16,6,11,15.0
2351343,36494,17,2,6,3.0
3067397,36494,18,6,12,4.0
2081082,36494,19,2,13,3.0
1846687,36494,20,5,16,3.0
768561,36494,21,1,8,3.0
2102540,36494,22,1,14,7.0
175656,36494,23,4,14,3.0
1908404,36494,24,3,10,27.0
2165474,36494,25,0,11,4.0
1787255,36494,26,0,16,7.0
3323727,36494,27,4,9,4.0
3410549,36494,28,6,11,2.0
3355299,36494,29,1,10,2.0
2073525,36494,30,5,16,4.0
686970,36494,31,1,22,3.0
1979728,36494,32,4,9,3.0
609033,36494,33,6,18,2.0
1553798,36494,34,0,16,1.0
970363,36494,35,4,20,4.0
2340011,36494,36,0,16,3.0
2116787,36494,37,5,7,5.0
657152,36494,38,2,10,4.0
1013344,36494,39,5,9,3.0
2373153,36494,40,1,9,3.0
1818912,36494,41,4,13,3.0
429522,36494,42,0,9,3.0
1401542,36697,1,2,13,
1621233,36697,2,6,20,4.0
1720824,36697,3,2,14,3.0
800043,36697,4,3,16,15.0
1135072,36845,1,0,8,
1915033,36845,2,3,10,10.0
126201,36845,3,3,14,28.0
2012372,36845,4,5,13,9.0
1170012,36845,5,0,11,16.0
1681926,36845,6,6,15,6.0
587956,36845,7,3,13,4.0
3073473,36845,8,1,14,19.0
2183695,36845,9,2,10,30.0
1760225,36845,10,0,17,5.0
408630,36845,11,0,17,14.0
2052435,36845,12,3,8,3.0
90816,36845,13,5,9,2.0
369931,36845,14,2,8,30.0
616073,36845,15,4,8,2.0
1588062,36845,16,5,18,30.0
1142515,36845,17,5,10,7.0
1868977,36845,18,6,18,8.0
2091318,36845,19,1,16,2.0
2861260,37114,1,1,15,
2812887,37114,2,1,19,0.0
957766,37114,3,2,23,1.0
179240,37114,4,1,22,13.0
2810530,37136,1,6,9,
2665267,37136,2,6,18,7.0
1766159,37136,3,4,17,12.0
714046,37136,4,4,16,28.0
645744,37136,5,6,16,9.0
2604060,37136,6,6,12,14.0
1700577,37136,7,6,7,14.0
766920,37136,8,1,9,9.0
3229994,37136,9,6,12,30.0
253000,37136,10,5,7,30.0
1265380,37136,11,6,12,1.0
131616,37136,12,3,13,4.0
260757,37136,13,3,10,7.0
3378169,37461,1,3,17,
1011242,37461,2,4,10,30.0
985522,37461,3,0,14,10.0
1412608,37461,4,6,14,6.0
2176788,37461,5,6,15,7.0
2187099,37461,6,4,13,12.0
2378490,37461,7,0,15,17.0
972859,37461,8,2,8,9.0
411644,37461,9,5,13,24.0
1561670,37870,1,6,13,
1839764,37870,2,5,12,20.0
2900806,37870,3,6,10,15.0
855225,37870,4,6,19,30.0
1897035,37978,1,1,21,
1929221,37978,2,3,22,9.0
247623,37978,3,1,21,5.0
181391,37978,4,0,14,6.0
3235198,37978,5,2,10,9.0
244571,37978,6,2,8,7.0
593663,38064,1,0,11,
2993819,38064,2,0,9,30.0
2821583,38064,3,4,15,11.0
3315173,38064,4,6,11,9.0
1017330,38064,5,6,12,7.0
258618,38109,1,1,18,
3152553,38109,2,2,16,29.0
231670,38109,3,3,16,30.0
1305742,38109,4,3,13,7.0
1447647,38109,5,3,11,7.0
1442244,38109,6,4,9,15.0
3325453,38109,7,1,14,18.0
811700,38109,8,1,14,7.0
707631,38109,9,1,16,7.0
1712511,38109,10,0,13,27.0
55094,38109,11,6,19,30.0
615260,38109,12,0,13,8.0
746725,38109,13,3,16,10.0
1231128,38358,1,0,12,
2026985,38358,2,3,13,17.0
814621,38358,3,6,8,30.0
2763247,38358,4,1,12,16.0
2329969,38358,5,0,15,13.0
504703,38358,6,4,18,11.0
2961854,38358,7,2,23,26.0
1310619,38358,8,0,13,12.0
150784,38358,9,6,11,27.0
2431845,38358,10,1,10,16.0
1375548,38358,11,4,5,24.0
1575913,38358,12,1,11,4.0
560741,38358,13,6,10,12.0
2326758,38358,14,4,17,5.0
485679,38358,15,0,12,30.0
2499434,38646,1,4,9,
301781,38646,2,3,10,13.0
993339,38646,3,5,14,2.0
2139032,38646,4,1,10,3.0
3058605,38646,5,1,12,0.0
2937284,38646,6,5,15,4.0
2116611,38646,7,3,16,5.0
1823934,38646,8,4,14,1.0
1332368,38646,9,1,15,4.0
746426,38646,10,3,18,2.0
61459,38646,11,5,18,2.0
2586073,38646,12,6,9,1.0
2611211,38646,13,2,17,3.0
944898,38646,14,6,15,4.0
3171158,38646,15,1,14,2.0
1559535,38646,16,2,1,1.0
1320347,38646,17,5,17,3.0
3350244,38646,18,4,17,6.0
3356464,38691,1,0,21,
622246,38691,2,1,8,30.0
2963414,38691,3,4,17,30.0
2542908,38691,4,6,12,16.0
2877595,38691,5,2,9,3.0
2512194,38691,6,4,8,2.0
1507400,38691,7,4,18,7.0
559695,38691,8,1,15,30.0
2000847,38691,9,1,13,21.0
2085928,38691,10,5,7,4.0
2492530,38691,11,2,8,4.0
1480005,38691,12,2,10,0.0
112788,38691,13,2,19,7.0
2319830,38691,14,5,10,24.0
3172175,38691,15,4,11,20.0
678870,38691,16,4,7,21.0
2251270,38710,1,2,12,
2585208,38710,2,5,11,3.0
3113104,38710,3,6,12,1.0
102067,38710,4,3,14,4.0
89778,38710,5,2,11,6.0
3065911,38845,1,0,16,
2227433,38845,2,1,19,8.0
66263,38845,3,1,13,7.0
2367459,38845,4,6,18,5.0
1115174,38893,1,1,20,
2241668,38893,2,3,15,9.0
2846175,38893,3,4,17,8.0
3140384,38893,4,1,11,18.0
1251304,38893,5,5,15,11.0
95505,38893,6,0,10,2.0
1302778,38893,7,0,18,14.0
2216541,38893,8,3,15,10.0
3136698,38893,9,1,16,12.0
2202593,38893,10,2,15,15.0
3222626,38893,11,1,17,13.0
2731992,38893,12,3,15,16.0
2951814,38893,13,1,17,12.0
89205,38893,14,2,16,15.0
2312357,38893,15,4,19,30.0
2883969,39137,1,4,22,
1267751,39137,2,3,8,30.0
2764574,39137,3,0,3,30.0
89827,39137,4,6,8,30.0
599363,39137,5,4,22,30.0
618530,39137,6,4,15,30.0
3128459,39137,7,2,14,26.0
272723,39137,8,1,13,30.0
1492086,39137,9,4,11,10.0
2068263,39375,1,2,19,
267000,39375,2,0,17,5.0
711714,39375,3,0,18,14.0
235399,39375,4,6,14,13.0
178205,39375,5,3,19,4.0
449136,39375,6,0,18,11.0
2492757,39375,7,0,11,7.0
3341385,39375,8,0,21,7.0
1454196,39375,9,0,21,0.0
1678074,39375,10,4,11,30.0
3355037,39375,11,6,13,23.0
386169,39375,12,3,12,4.0
575376,39375,13,2,18,20.0
2015232,39375,14,5,18,17.0
735555,39375,15,0,14,9.0
2400864,39375,16,1,10,30.0
1439869,39379,1,5,8,
1549845,39379,2,5,8,7.0
1719963,39379,3,5,8,7.0
2900480,39379,4,4,21,6.0
3272558,39379,5,5,8,8.0
3093423,39379,6,3,11,5.0
3386214,39379,7,3,9,7.0
908964,39379,8,0,21,11.0
2546885,39379,9,2,21,9.0
595406,39379,10,0,21,5.0
1727191,39379,11,3,8,10.0
2240017,39379,12,4,22,15.0
2485506,39379,13,2,16,12.0
1083478,39379,14,0,12,12.0
2681048,39379,15,0,14,7.0
2061946,39379,16,1,18,8.0
546815,39379,17,0,17,6.0
1752182,39379,18,4,14,4.0
459323,39379,19,1,13,25.0
1510176,39379,20,2,21,8.0
858606,39379,21,4,21,9.0
2266320,39379,22,5,10,8.0
2548620,39379,23,5,8,7.0
758653,39379,24,4,10,6.0
1350239,39379,25,0,15,3.0
935249,39379,26,1,13,8.0
1314170,39379,27,0,17,30.0
637426,39379,28,4,12,4.0
383974,39379,29,5,13,8.0
3125340,39379,30,0,21,23.0
2260418,39379,31,4,20,11.0
576008,39379,32,1,16,25.0
2130066,39379,33,5,9,11.0
1198449,39379,34,2,20,18.0
2254274,39791,1,0,22,
2918985,39791,2,4,13,30.0
1510846,39791,3,1,23,11.0
1975723,39791,4,5,22,30.0
3009039,39791,5,1,13,10.0
2197135,39791,6,3,22,9.0
3340539,39791,7,3,8,21.0
70840,39791,8,1,13,5.0
2528176,39791,9,2,15,29.0
581358,39791,10,1,10,13.0
2574571,39797,1,0,22,
2738807,39797,2,1,14,29.0
2474208,39797,3,2,14,15.0
3340579,39797,4,3,11,30.0
3080046,39908,1,2,15,
123325,39908,2,1,10,6.0
910400,39908,3,0,14,6.0
2739339,39908,4,1,18,8.0
2596262,39908,5,0,21,6.0
1029573,39908,6,1,17,8.0
3357865,39908,7,1,18,21.0
469052,39908,8,2,15,8.0
664331,39908,9,2,6,7.0
1329274,39908,10,1,19,30.0
1337939,40448,1,6,12,
975105,40448,2,6,6,7.0
1618345,40448,3,0,19,1.0
338707,40448,4,5,19,12.0
1570213,41452,1,6,15,
1765698,41452,2,4,14,30.0
465282,41452,3,4,13,7.0
2968857,41452,4,3,14,13.0
1478657,41555,1,0,11,
488924,41555,2,6,12,13.0
888627,41555,3,0,18,30.0
736219,41555,4,1,10,30.0
4968,41555,5,6,18,26.0
1340183,41570,1,2,8,
3305492,41570,2,6,9,11.0
2865958,41570,3,6,10,7.0
2428691,41570,4,2,22,10.0
1675026,41570,5,4,17,23.0
1798120,41570,6,5,18,30.0
1999090,41570,7,5,9,7.0
2894783,41570,8,6,18,15.0
2910931,41570,9,0,16,30.0
3330541,41920,1,0,9,
2790165,41920,2,0,16,21.0
1679976,41920,3,2,18,2.0
3268877,41920,4,2,19,14.0
1228071,41920,5,0,15,12.0
3352177,41920,6,6,14,30.0
997688,41920,7,0,12,15.0
2988651,41920,8,4,19,4.0
2821031,41920,9,0,14,3.0
507359,41920,10,4,16,4.0
1417449,41920,11,5,7,1.0
2032647,41920,12,0,12,2.0
294281,41920,13,1,13,8.0
2063211,41920,14,0,15,20.0
1286622,41920,15,0,18,7.0
2095151,41920,16,0,14,14.0
186162,41920,17,0,10,14.0
654590,41920,18,5,10,26.0
131113,41920,19,5,17,7.0
2825215,41920,20,5,17,0.0
122059,41920,21,3,17,26.0
2287079,41920,22,6,18,17.0
1207614,41920,23,0,14,22.0
2003424,41920,24,6,16,6.0
513135,41920,25,6,17,30.0
643570,41920,26,0,10,8.0
641436,41959,1,0,18,
1574653,41959,2,4,9,11.0
3309874,41959,3,3,14,20.0
2495108,41959,4,2,16,20.0
2843347,41959,5,6,17,4.0
672059,41959,6,3,17,30.0
2692117,41959,7,0,16,30.0
3188472,41959,8,1,14,30.0
1594082,41959,9,3,10,30.0
2445776,42290,1,1,14,
64007,42290,2,3,12,9.0
2508327,42290,3,1,17,19.0
2080286,42290,4,6,11,19.0
1174258,42290,5,5,21,6.0
395491,42290,6,0,11,16.0
3188337,42290,7,2,19,16.0
294389,42306,1,5,6,
2650658,42306,2,0,9,16.0
2479933,42306,3,6,11,13.0
328463,42306,4,5,8,20.0
3140777,42306,5,4,19,30.0
287841,42306,6,4,12,28.0
2722011,42306,7,0,16,10.0
2042704,42306,8,6,12,27.0
110132,42306,9,6,10,7.0
188387,42306,10,5,11,27.0
896964,42306,11,5,16,7.0
3185367,42306,12,3,8,5.0
2515601,42306,13,0,12,4.0
2858365,42306,14,6,14,6.0
2113458,42306,15,6,11,7.0
1520567,42306,16,5,18,6.0
2904364,42306,17,4,10,13.0
624745,42306,18,4,19,7.0
1770079,42306,19,1,17,4.0
2906970,42306,20,6,11,30.0
98264,42306,21,3,10,4.0
2404007,42306,22,6,12,10.0
626997,42306,23,5,10,20.0
2319483,42306,24,6,12,8.0
3176908,42306,25,3,14,18.0
2880836,42306,26,0,16,11.0
2046400,42306,27,5,8,5.0
2593426,42690,1,1,14,
2380808,42690,2,4,15,30.0
922082,42690,3,5,9,1.0
118211,42690,4,5,13,30.0
3362286,42690,5,4,15,30.0
1123626,42690,6,3,15,30.0
125351,42727,1,5,12,
2309854,42727,2,2,20,25.0
1813993,42727,3,4,7,30.0
1187817,42727,4,3,8,30.0
2493288,42727,5,3,19,30.0
2910320,42727,6,6,10,30.0
347404,42727,7,3,19,25.0
2766107,42727,8,3,8,30.0
1043962,42727,9,0,20,30.0
2706923,42795,1,0,16,
709384,42795,2,3,16,3.0
3292649,42795,3,0,18,4.0
2667381,42795,4,5,17,5.0
2629027,42795,5,0,9,2.0
1614453,42795,6,1,17,1.0
2092190,42795,7,6,15,12.0
2139919,42795,8,0,15,15.0
3023057,42795,9,6,7,13.0
2346022,42795,10,0,16,1.0
972268,42795,11,3,17,3.0
434283,42795,12,0,16,18.0
628987,42795,13,0,16,7.0
3246936,42795,14,0,15,14.0
1281060,42795,15,2,9,2.0
1740669,42795,16,6,16,4.0
388538,42795,17,6,15,7.0
375594,42795,18,0,17,1.0
545798,42795,19,0,16,7.0
1073686,42795,20,0,20,0.0
2352512,42795,21,6,8,13.0
2791735,42795,22,0,9,1.0
269657,42795,23,0,15,14.0
2746740,42795,24,5,17,5.0
1350800,42795,25,0,16,2.0
2043723,42795,26,5,15,5.0
1087516,42795,27,0,9,2.0
413466,42795,28,1,17,1.0
1116119,42795,29,6,23,5.0
2689193,42795,30,0,15,1.0
316738,42795,31,3,15,3.0
2762369,42795,32,4,17,1.0
96741,42795,33,6,11,16.0
1277803,42795,34,0,15,1.0
1059100,42795,35,3,16,3.0
472787,42795,36,0,18,11.0
1598803,42795,37,4,15,4.0
530880,42795,38,0,14,3.0
614746,42795,39,4,17,4.0
480687,42795,40,0,8,3.0
1981515,42795,41,5,15,5.0
1408199,42795,42,6,11,8.0
1785970,42795,43,6,19,0.0
631111,42795,44,1,13,2.0
204918,42795,45,0,17,13.0
3381934,42795,46,5,17,12.0
2082540,42795,47,3,14,5.0
2502040,42795,48,6,20,3.0
436209,42795,49,1,10,2.0
189719,42795,50,3,8,9.0
3141034,42795,51,6,17,10.0
3171657,42795,52,5,7,13.0
2758076,42795,53,2,15,11.0
3194333,42795,54,3,16,1.0
3336401,42795,55,6,17,10.0
1004471,42795,56,6,23,0.0
457323,42795,57,2,7,10.0
2058014,42795,58,0,18,12.0
2303177,42795,59,6,9,6.0
713640,42795,60,1,18,16.0
1657127,43223,1,3,12,
2121258,43223,2,3,9,7.0
3039175,43223,3,3,20,0.0
944734,43223,4,3,18,7.0
3388656,43223,5,0,14,4.0
2626939,43223,6,0,16,7.0
1109852,43223,7,3,8,10.0
855445,43223,8,1,18,5.0
1568862,43223,9,2,15,8.0
2811149,43223,10,1,13,6.0
821438,43223,11,4,16,10.0
2193639,43223,12,2,8,30.0
2125366,43223,13,1,10,30.0
1836106,43223,14,6,15,5.0
56834,43223,15,3,8,30.0
1393929,43223,16,6,12,3.0
2972761,43223,17,3,9,4.0
3416649,43223,18,3,14,7.0
119655,43223,19,0,15,30.0
2506807,43223,20,0,21,0.0
1165002,43243,1,4,10,
2220087,43243,2,2,12,5.0
3337011,43243,3,5,10,24.0
1892543,43243,4,6,7,30.0
1324118,43243,5,6,12,30.0
